artist_id,sale_id,country_code,channel_slug,retailer,sellable_type,sellable_id,period,total,year_month
22171,96470494,US,neighboring-rights,Soundtrack Your Brand,Track,129780,01/01/2021 00:00:00,"0,002177128",2021-01
22171,96470495,US,neighboring-rights,Soundtrack Your Brand,Track,129780,01/01/2021 00:00:00,"0,004693623",2021-01
22171,96470496,US,neighboring-rights,Soundtrack Your Brand,Track,129783,01/01/2021 00:00:00,"0,001046477",2021-01
22171,96470497,US,neighboring-rights,Soundtrack Your Brand,Track,129783,01/01/2021 00:00:00,"0,005788486",2021-01
22171,96470498,US,neighboring-rights,Soundtrack Your Brand,Track,129783,01/01/2021 00:00:00,"0,037170971",2021-01
22171,96470499,US,neighboring-rights,Soundtrack Your Brand,Track,129783,01/01/2021 00:00:00,"0,007295348",2021-01
22171,96470500,US,neighboring-rights,Soundtrack Your Brand,Track,129783,01/01/2021 00:00:00,"0,000789428",2021-01
22171,96470501,US,neighboring-rights,Soundtrack Your Brand,Track,129783,01/01/2021 00:00:00,"0,003337665",2021-01
22171,96470502,US,neighboring-rights,Soundtrack Your Brand,Track,129783,01/01/2021 00:00:00,"0,000731323",2021-01
22171,96470503,US,neighboring-rights,Soundtrack Your Brand,Track,129783,01/01/2021 00:00:00,"0,077323386",2021-01
22171,96470504,US,neighboring-rights,Soundtrack Your Brand,Track,129783,01/01/2021 00:00:00,"0,004354283",2021-01
22171,96470505,US,neighboring-rights,Soundtrack Your Brand,Track,129783,01/01/2021 00:00:00,"0,065709891",2021-01
22171,96470506,US,neighboring-rights,Soundtrack Your Brand,Track,129786,01/01/2021 00:00:00,"0,000494498",2021-01
22171,96470507,US,neighboring-rights,Soundtrack Your Brand,Track,129792,01/01/2021 00:00:00,"0,007509295",2021-01
22171,96470508,US,neighboring-rights,Soundtrack Your Brand,Track,129795,01/01/2021 00:00:00,"0,001877114",2021-01
22171,96470509,US,neighboring-rights,Soundtrack Your Brand,Track,129795,01/01/2021 00:00:00,"0,008349306",2021-01
22171,96470510,DE,streaming,SoundCloud,Track,129778,01/01/2021 00:00:00,"0,024532196",2021-01
22171,96470511,AU,streaming,SoundCloud,Track,129778,01/01/2021 00:00:00,"0,032705974",2021-01
22171,96470512,US,neighboring-rights,Soundtrack Your Brand,Track,129798,01/01/2021 00:00:00,"0,000938557",2021-01
22171,96470513,DE,streaming,SoundCloud,Track,129778,01/01/2021 00:00:00,"0,008537335",2021-01
22171,96470514,DK,streaming,SoundCloud,Track,129778,01/01/2021 00:00:00,"0,002696681",2021-01
22171,96470515,ES,streaming,SoundCloud,Track,129778,01/01/2021 00:00:00,"0,010952009",2021-01
22171,96470516,FR,streaming,SoundCloud,Track,129778,01/01/2021 00:00:00,"0,00143127",2021-01
22171,96470517,GB,streaming,SoundCloud,Track,129778,01/01/2021 00:00:00,"0,005187686",2021-01
22171,96470518,IT,streaming,SoundCloud,Track,129778,01/01/2021 00:00:00,"0,00390506",2021-01
22171,96470519,PT,streaming,SoundCloud,Track,129778,01/01/2021 00:00:00,"0,001442154",2021-01
22171,96470520,NO,streaming,SoundCloud,Track,129778,01/01/2021 00:00:00,"0,003163194",2021-01
22171,96470521,US,streaming,SoundCloud,Track,129778,01/01/2021 00:00:00,"0,012710291",2021-01
22171,96470522,US,streaming,SoundCloud,Track,129778,01/01/2021 00:00:00,"0,114964532",2021-01
22171,96470523,US,streaming,SoundCloud,Track,129778,01/01/2021 00:00:00,"0,096130276",2021-01
22171,96470524,US,streaming,SoundCloud,Track,129778,01/01/2021 00:00:00,"0,13895891",2021-01
22171,96470525,BE,streaming,SoundCloud,Track,129780,01/01/2021 00:00:00,"0,024782532",2021-01
22171,96470526,AU,streaming,SoundCloud,Track,129780,01/01/2021 00:00:00,"0,016352987",2021-01
22171,96470527,FI,streaming,SoundCloud,Track,129780,01/01/2021 00:00:00,"0,031550658",2021-01
22171,96470528,DE,streaming,SoundCloud,Track,129780,01/01/2021 00:00:00,"0,022766227",2021-01
22171,96470529,ES,streaming,SoundCloud,Track,129780,01/01/2021 00:00:00,"0,010952009",2021-01
22171,96470530,FR,streaming,SoundCloud,Track,129780,01/01/2021 00:00:00,"0,00286254",2021-01
22171,96470531,GB,streaming,SoundCloud,Track,129780,01/01/2021 00:00:00,"0,002593843",2021-01
22171,96470532,US,streaming,SoundCloud,Track,129780,01/01/2021 00:00:00,"0,014370566",2021-01
22171,96470533,IT,streaming,SoundCloud,Track,129780,01/01/2021 00:00:00,"0,00390506",2021-01
22171,96470534,US,streaming,SoundCloud,Track,129780,01/01/2021 00:00:00,"0,059374582",2021-01
22171,96470535,US,streaming,SoundCloud,Track,129780,01/01/2021 00:00:00,"0,189489423",2021-01
22171,96470536,AU,streaming,SoundCloud,Track,129783,01/01/2021 00:00:00,"0,016352987",2021-01
22171,96470537,AU,streaming,SoundCloud,Track,129783,01/01/2021 00:00:00,"0,002257878",2021-01
22171,96470538,AT,streaming,SoundCloud,Track,129783,01/01/2021 00:00:00,"0,001637322",2021-01
22171,96470539,BE,streaming,SoundCloud,Track,129783,01/01/2021 00:00:00,"0,036210715",2021-01
22171,96470540,CH,streaming,SoundCloud,Track,129783,01/01/2021 00:00:00,"0,00581724",2021-01
22171,96470541,CA,streaming,SoundCloud,Track,129783,01/01/2021 00:00:00,"0,004228705",2021-01
22171,96470542,DE,streaming,SoundCloud,Track,129783,01/01/2021 00:00:00,"0,01707467",2021-01
22171,96470543,DE,streaming,SoundCloud,Track,129783,01/01/2021 00:00:00,"0,024532196",2021-01
22171,96470544,ES,streaming,SoundCloud,Track,129783,01/01/2021 00:00:00,"0,009126674",2021-01
22171,96470545,DE,streaming,SoundCloud,Track,129783,01/01/2021 00:00:00,"0,049088898",2021-01
22171,96470546,DK,streaming,SoundCloud,Track,129783,01/01/2021 00:00:00,"0,005393362",2021-01
22171,96470547,FR,streaming,SoundCloud,Track,129783,01/01/2021 00:00:00,"0,075295417",2021-01
22171,96470548,FR,streaming,SoundCloud,Track,129783,01/01/2021 00:00:00,"0,004293811",2021-01
22171,96470549,GB,streaming,SoundCloud,Track,129783,01/01/2021 00:00:00,"0,006484607",2021-01
22171,96470550,IE,streaming,SoundCloud,Track,129783,01/01/2021 00:00:00,"0,003067943",2021-01
22171,96470551,IT,streaming,SoundCloud,Track,129783,01/01/2021 00:00:00,"0,00781012",2021-01
22171,96470552,SE,streaming,SoundCloud,Track,129783,01/01/2021 00:00:00,"0,002045448",2021-01
22171,96470553,CA,streaming,SoundCloud,Track,129786,01/01/2021 00:00:00,"0,009514588",2021-01
22171,96470554,US,streaming,SoundCloud,Track,129783,01/01/2021 00:00:00,"0,165400623",2021-01
22171,96470555,US,streaming,SoundCloud,Track,129783,01/01/2021 00:00:00,"0,55583564",2021-01
22171,96470556,NO,streaming,SoundCloud,Track,129783,01/01/2021 00:00:00,"0,007907986",2021-01
22171,96470557,CH,streaming,SoundCloud,Track,129786,01/01/2021 00:00:00,"0,00193908",2021-01
22171,96470558,US,streaming,SoundCloud,Track,129783,01/01/2021 00:00:00,"0,186817365",2021-01
22171,96470559,DE,streaming,SoundCloud,Track,129786,01/01/2021 00:00:00,"0,024544449",2021-01
22171,96470560,AU,streaming,SoundCloud,Track,129786,01/01/2021 00:00:00,"0,016352987",2021-01
22171,96470561,ES,streaming,SoundCloud,Track,129786,01/01/2021 00:00:00,"0,003650669",2021-01
22171,96470562,DE,streaming,SoundCloud,Track,129786,01/01/2021 00:00:00,"0,009960224",2021-01
22171,96470563,FR,streaming,SoundCloud,Track,129786,01/01/2021 00:00:00,"0,00286254",2021-01
22171,96470564,GB,streaming,SoundCloud,Track,129786,01/01/2021 00:00:00,"0,001296921",2021-01
22171,96470565,IT,streaming,SoundCloud,Track,129786,01/01/2021 00:00:00,"0,00781012",2021-01
22171,96470566,US,streaming,SoundCloud,Track,129786,01/01/2021 00:00:00,"0,012710291",2021-01
22171,96470567,US,streaming,SoundCloud,Track,129786,01/01/2021 00:00:00,"0,049478818",2021-01
22171,96470568,US,streaming,SoundCloud,Track,129786,01/01/2021 00:00:00,"0,028741133",2021-01
22171,96470569,CA,streaming,SoundCloud,Track,129788,01/01/2021 00:00:00,"0,002114352",2021-01
22171,96470570,US,streaming,SoundCloud,Track,129786,01/01/2021 00:00:00,"0,202122051",2021-01
22171,96470571,CA,streaming,SoundCloud,Track,129788,01/01/2021 00:00:00,"0,010123246",2021-01
22171,96470572,AU,streaming,SoundCloud,Track,129788,01/01/2021 00:00:00,"0,032705974",2021-01
22171,96470573,DK,streaming,SoundCloud,Track,129788,01/01/2021 00:00:00,"0,002696681",2021-01
22171,96470574,ES,streaming,SoundCloud,Track,129788,01/01/2021 00:00:00,"0,014602679",2021-01
22171,96470575,DE,streaming,SoundCloud,Track,129788,01/01/2021 00:00:00,"0,049064392",2021-01
22171,96470576,FR,streaming,SoundCloud,Track,129788,01/01/2021 00:00:00,"0,00286254",2021-01
22171,96470577,FR,streaming,SoundCloud,Track,129788,01/01/2021 00:00:00,"0,075295417",2021-01
22171,96470578,GB,streaming,SoundCloud,Track,129788,01/01/2021 00:00:00,"0,001296921",2021-01
22171,96470579,IE,streaming,SoundCloud,Track,129788,01/01/2021 00:00:00,"0,001533971",2021-01
22171,96470580,NL,streaming,SoundCloud,Track,129788,01/01/2021 00:00:00,"0,037337048",2021-01
22171,96470581,IT,streaming,SoundCloud,Track,129788,01/01/2021 00:00:00,"0,00976265",2021-01
22171,96470582,NO,streaming,SoundCloud,Track,129788,01/01/2021 00:00:00,"0,004744791",2021-01
22171,96470583,US,streaming,SoundCloud,Track,129788,01/01/2021 00:00:00,"0,012710291",2021-01
22171,96470584,US,streaming,SoundCloud,Track,129788,01/01/2021 00:00:00,"0,126326282",2021-01
22171,96470585,US,streaming,SoundCloud,Track,129788,01/01/2021 00:00:00,"0,028741133",2021-01
22171,96470586,US,streaming,SoundCloud,Track,129788,01/01/2021 00:00:00,"0,065029304",2021-01
22171,96470587,CA,streaming,SoundCloud,Track,129792,01/01/2021 00:00:00,"0,002114352",2021-01
22171,96470588,AU,streaming,SoundCloud,Track,129792,01/01/2021 00:00:00,"0,016352987",2021-01
22171,96470589,DE,streaming,SoundCloud,Track,129792,01/01/2021 00:00:00,"0,024532196",2021-01
22171,96470590,CH,streaming,SoundCloud,Track,129792,01/01/2021 00:00:00,"0,00581724",2021-01
22171,96470591,DE,streaming,SoundCloud,Track,129792,01/01/2021 00:00:00,"0,004268667",2021-01
22171,96470592,DK,streaming,SoundCloud,Track,129792,01/01/2021 00:00:00,"0,002696681",2021-01
22171,96470593,TR,streaming,TIDAL Music AS,Track,129766,01/01/2021 00:00:00,"0,006392",2021-01
22171,96470594,SK,streaming,TIDAL Music AS,Track,129766,01/01/2021 00:00:00,"0,0066776",2021-01
22171,96470595,US,streaming,TIDAL Music AS,Track,129766,01/01/2021 00:00:00,"0,63054785",2021-01
22171,96470596,CA,streaming,TIDAL Music AS,Track,129767,01/01/2021 00:00:00,"0,0220405",2021-01
22171,96470597,DE,streaming,TIDAL Music AS,Track,129767,01/01/2021 00:00:00,"0,0161415",2021-01
22171,96470598,GB,streaming,TIDAL Music AS,Track,129767,01/01/2021 00:00:00,"0,0390507",2021-01
22171,96470599,DK,streaming,TIDAL Music AS,Track,129767,01/01/2021 00:00:00,"0,0096237",2021-01
22171,96470600,HU,streaming,TIDAL Music AS,Track,129767,01/01/2021 00:00:00,"0,00404515",2021-01
22171,96470601,IL,streaming,TIDAL Music AS,Track,129767,01/01/2021 00:00:00,"0,0058395",2021-01
22171,96470602,DE,streaming,SoundCloud,Track,129788,01/01/2021 00:00:00,"0,008537335",2021-01
22171,96470603,SE,streaming,TIDAL Music AS,Track,129767,01/01/2021 00:00:00,"0,02803725",2021-01
22171,96470604,PL,streaming,TIDAL Music AS,Track,129767,01/01/2021 00:00:00,"0,0144109",2021-01
22171,96470605,IT,streaming,TIDAL Music AS,Track,129767,01/01/2021 00:00:00,"0,0005967",2021-01
22171,96470606,NL,streaming,TIDAL Music AS,Track,129767,01/01/2021 00:00:00,"0,0081651",2021-01
22171,96470607,TR,streaming,TIDAL Music AS,Track,129767,01/01/2021 00:00:00,"0,0025568",2021-01
22171,96470608,US,streaming,TIDAL Music AS,Track,129767,01/01/2021 00:00:00,"0,13757675",2021-01
22171,96470609,SK,streaming,TIDAL Music AS,Track,129767,01/01/2021 00:00:00,"0,0009367",2021-01
22171,96470610,NO,streaming,TIDAL Music AS,Track,129767,01/01/2021 00:00:00,"0,00950555",2021-01
22171,96470611,AR,streaming,TIDAL Music AS,Track,129768,01/01/2021 00:00:00,"0,00103785",2021-01
22171,96470612,BR,streaming,TIDAL Music AS,Track,129768,01/01/2021 00:00:00,"0,0023324",2021-01
22171,96470613,CL,streaming,TIDAL Music AS,Track,129768,01/01/2021 00:00:00,"0,0025993",2021-01
22171,96470614,GB,streaming,TIDAL Music AS,Track,129768,01/01/2021 00:00:00,"0,0390507",2021-01
22171,96470615,CA,streaming,TIDAL Music AS,Track,129768,01/01/2021 00:00:00,"0,0152133",2021-01
22171,96470616,MX,streaming,TIDAL Music AS,Track,129768,01/01/2021 00:00:00,"0,0029648",2021-01
22171,96470617,DE,streaming,TIDAL Music AS,Track,129768,01/01/2021 00:00:00,"0,0064294",2021-01
